Month,Day,Interval,Service Level,Call Volume,Abandoned Calls,Abandoned Rate,CCT,Portfolio
April,17.0,8:00,99.19%,126.0,2.0,0.0159,278.0,D
April,17.0,8:30,91.22%,205.0,0.0,0.0,267.69,D
April,17.0,9:00,99.62%,261.0,1.0,0.0038,289.5,D
April,17.0,9:30,67.07%,260.0,11.0,0.042300000000000004,292.02,D
April,17.0,10:00,77.85%,318.0,2.0,0.0063,303.81,D
April,17.0,10:30,73.30%,390.0,8.0,0.020499999999999997,347.98,D
April,17.0,11:00,99.30%,430.0,2.0,0.004699999999999999,315.66,D
April,17.0,11:30,94.90%,395.0,3.0,0.0076,307.17,D
April,17.0,12:00,84.96%,426.0,7.0,0.016399999999999998,299.36,D
April,17.0,12:30,69.39%,445.0,4.0,0.009000000000000001,300.83,D
April,17.0,13:00,97.90%,431.0,2.0,0.0046,321.19,D
April,17.0,13:30,93.30%,420.0,2.0,0.0048,336.38,D
April,17.0,14:00,93.49%,476.0,0.0,0.0,303.34,D
April,17.0,14:30,98.23%,453.0,1.0,0.0022,305.26,D
April,17.0,15:00,83.26%,432.0,2.0,0.0046,336.34,D
April,17.0,15:30,97.48%,479.0,3.0,0.0063,308.48,D
April,17.0,16:00,87.06%,460.0,4.0,0.0087,322.54,D
April,17.0,16:30,85.15%,437.0,6.0,0.0137,336.23,D
April,17.0,17:00,97.91%,383.0,0.0,0.0,323.61,D
April,17.0,17:30,99.75%,401.0,0.0,0.0,323.32,D
April,17.0,18:00,99.19%,370.0,1.0,0.0027,331.97,D
April,17.0,18:30,97.00%,334.0,1.0,0.003,333.57,D
April,17.0,19:00,97.89%,285.0,1.0,0.0034999999999999996,315.92,D
April,17.0,19:30,90.36%,253.0,4.0,0.0158,368.07,D
April,17.0,20:00,79.82%,228.0,5.0,0.0219,299.95,D
April,17.0,20:30,83.96%,216.0,4.0,0.018500000000000003,316.92,D
April,17.0,21:00,81.25%,148.0,4.0,0.027000000000000003,350.33,D
April,17.0,21:30,87.12%,165.0,2.0,0.0121,334.14,D
April,17.0,22:00,68.52%,112.0,4.0,0.035699999999999996,324.61,D
April,17.0,22:30,98.02%,101.0,0.0,0.0,336.14,D
April,17.0,23:00,100.00%,60.0,1.0,0.0167,378.24,D
April,17.0,23:30,100.00%,47.0,0.0,0.0,271.57,D
April,18.0,0:00,100.00%,44.0,0.0,0.0,357.95,D
April,18.0,0:30,100.00%,31.0,0.0,0.0,231.71,D
April,18.0,1:00,100.00%,14.0,0.0,0.0,438.86,D
April,18.0,1:30,100.00%,18.0,0.0,0.0,234.89,D
April,18.0,2:00,78.57%,14.0,0.0,0.0,255.36,D
April,18.0,2:30,90.00%,10.0,0.0,0.0,326.9,D
April,18.0,3:00,100.00%,2.0,0.0,0.0,247.0,D
April,18.0,6:00,75.00%,4.0,0.0,0.0,342.25,D
April,18.0,6:30,78.95%,20.0,1.0,0.05,206.95,D
April,18.0,7:00,97.37%,38.0,0.0,0.0,235.26,D
April,18.0,7:30,94.74%,57.0,0.0,0.0,273.07,D
April,18.0,8:00,98.95%,95.0,0.0,0.0,290.14,D
April,18.0,8:30,94.48%,148.0,3.0,0.0203,274.3,D
April,18.0,9:00,91.27%,232.0,3.0,0.0129,287.07,D
April,18.0,9:30,84.96%,270.0,4.0,0.0148,282.3,D
April,18.0,10:00,92.33%,315.0,2.0,0.0063,282.98,D
April,18.0,10:30,83.18%,337.0,4.0,0.011899999999999999,312.68,D
April,18.0,11:00,78.43%,361.0,4.0,0.0111,328.69,D
April,18.0,11:30,95.19%,397.0,2.0,0.005,303.7,D
April,18.0,12:00,98.77%,408.0,1.0,0.0025,303.32,D
April,18.0,12:30,98.41%,439.0,0.0,0.0,307.97,D
April,18.0,13:00,99.75%,402.0,0.0,0.0,316.82,D
April,18.0,13:30,70.35%,432.0,7.0,0.016200000000000003,333.98,D
April,18.0,14:00,66.42%,410.0,8.0,0.0195,338.35,D
April,18.0,14:30,87.33%,457.0,7.0,0.015300000000000001,337.98,D
April,18.0,15:00,99.50%,399.0,0.0,0.0,314.74,D
April,18.0,15:30,75.77%,372.0,17.0,0.045700000000000005,337.23,D
April,18.0,16:00,72.25%,452.0,16.0,0.0354,349.46,D
April,18.0,16:30,95.33%,430.0,2.0,0.004699999999999999,331.59,D
April,18.0,17:00,99.25%,403.0,1.0,0.0025,338.29,D
April,18.0,17:30,99.12%,341.0,2.0,0.0059,312.84,D
April,18.0,18:00,99.65%,286.0,0.0,0.0,356.03,D
April,18.0,18:30,100.00%,265.0,0.0,0.0,334.77,D
April,18.0,19:00,99.60%,253.0,1.0,0.004,321.98,D
April,18.0,19:30,100.00%,225.0,0.0,0.0,306.28,D
April,18.0,20:00,99.35%,156.0,1.0,0.0064,320.66,D
April,18.0,20:30,99.34%,152.0,0.0,0.0,269.59,D
April,18.0,21:00,91.78%,151.0,5.0,0.0331,312.29,D
April,18.0,21:30,61.74%,120.0,5.0,0.0417,376.04,D
April,18.0,22:00,99.17%,120.0,0.0,0.0,357.17,D
April,18.0,22:30,100.00%,76.0,0.0,0.0,357.63,D
April,18.0,23:00,100.00%,65.0,0.0,0.0,331.14,D
April,18.0,23:30,100.00%,44.0,0.0,0.0,264.43,D
April,19.0,0:00,100.00%,52.0,0.0,0.0,319.0,D
April,19.0,0:30,100.00%,24.0,0.0,0.0,379.71,D
April,19.0,1:00,100.00%,31.0,0.0,0.0,288.68,D
April,19.0,1:30,95.83%,26.0,2.0,0.07690000000000001,271.88,D
April,19.0,2:00,87.50%,17.0,1.0,0.0588,288.25,D
April,19.0,2:30,100.00%,3.0,0.0,0.0,210.33,D
April,19.0,3:00,100.00%,1.0,0.0,0.0,577.0,D
April,19.0,4:30,100.00%,1.0,0.0,0.0,329.0,D
April,19.0,6:00,85.71%,7.0,0.0,0.0,209.71,D
April,19.0,6:30,90.00%,10.0,0.0,0.0,305.6,D
April,19.0,7:00,90.00%,20.0,0.0,0.0,199.15,D
April,19.0,7:30,91.49%,47.0,0.0,0.0,276.74,D
April,19.0,8:00,98.61%,72.0,0.0,0.0,241.57,D
April,19.0,8:30,96.43%,84.0,0.0,0.0,276.69,D
April,19.0,9:00,98.62%,145.0,0.0,0.0,257.96,D
April,19.0,9:30,90.68%,163.0,2.0,0.0123,275.97,D
April,19.0,10:00,92.19%,195.0,3.0,0.0154,259.66,D
April,19.0,10:30,79.28%,231.0,9.0,0.039,270.67,D
April,19.0,11:00,75.53%,286.0,4.0,0.013999999999999999,305.7,D
April,19.0,11:30,98.91%,275.0,0.0,0.0,292.59,D
April,19.0,12:00,99.28%,277.0,1.0,0.0036,315.74,D
April,19.0,12:30,88.05%,345.0,2.0,0.0058,308.96,D
April,19.0,13:00,93.09%,306.0,2.0,0.006500000000000001,315.76,D
April,19.0,13:30,88.61%,287.0,6.0,0.0209,320.42,D
April,19.0,14:00,51.17%,313.0,14.0,0.0447,299.94,D
April,19.0,14:30,71.26%,345.0,11.0,0.0319,344.44,D
April,19.0,15:00,100.00%,268.0,2.0,0.0075,311.78,D
April,19.0,15:30,96.96%,296.0,0.0,0.0,284.63,D
April,19.0,16:00,100.00%,270.0,2.0,0.0074,309.55,D
April,19.0,16:30,100.00%,220.0,0.0,0.0,297.33,D
April,19.0,17:00,100.00%,263.0,1.0,0.0038,293.58,D
April,19.0,17:30,93.61%,267.0,1.0,0.0037,296.84,D
April,19.0,18:00,98.58%,212.0,0.0,0.0,305.96,D
April,19.0,18:30,100.00%,170.0,0.0,0.0,311.46,D
April,19.0,19:00,94.02%,185.0,1.0,0.0054,325.82,D
April,19.0,19:30,100.00%,155.0,0.0,0.0,316.46,D
April,19.0,20:00,98.51%,134.0,0.0,0.0,298.57,D
April,19.0,20:30,96.92%,131.0,1.0,0.0076,306.66,D
April,19.0,21:00,95.76%,120.0,2.0,0.0167,295.36,D
April,19.0,21:30,95.24%,84.0,0.0,0.0,286.49,D
April,19.0,22:00,100.00%,84.0,0.0,0.0,309.87,D
April,19.0,22:30,100.00%,63.0,0.0,0.0,371.52,D
April,19.0,23:00,100.00%,58.0,0.0,0.0,335.47,D
April,19.0,23:30,100.00%,42.0,1.0,0.023799999999999998,303.85,D
April,20.0,0:00,100.00%,36.0,1.0,0.0278,323.57,D
April,20.0,0:30,100.00%,25.0,0.0,0.0,349.04,D
April,20.0,1:00,100.00%,22.0,0.0,0.0,334.18,D
April,20.0,1:30,100.00%,14.0,0.0,0.0,320.14,D
April,20.0,2:00,86.67%,15.0,0.0,0.0,354.47,D
April,20.0,2:30,100.00%,6.0,0.0,0.0,404.17,D
April,20.0,3:00,100.00%,7.0,0.0,0.0,554.29,D
April,20.0,4:00,100.00%,2.0,0.0,0.0,173.5,D
April,20.0,6:00,100.00%,4.0,1.0,0.25,169.33,D
April,20.0,6:30,100.00%,11.0,0.0,0.0,249.55,D
April,20.0,7:00,90.00%,10.0,0.0,0.0,307.0,D
April,20.0,7:30,100.00%,19.0,0.0,0.0,237.11,D
April,20.0,8:00,96.77%,31.0,0.0,0.0,338.1,D
April,20.0,8:30,100.00%,33.0,0.0,0.0,304.42,D
April,20.0,9:00,96.67%,61.0,1.0,0.016399999999999998,267.57,D
April,20.0,13:00,98.94%,94.0,0.0,0.0,281.48,D
April,20.0,13:30,93.88%,102.0,4.0,0.0392,338.76,D
April,20.0,14:00,100.00%,107.0,0.0,0.0,369.89,D
April,20.0,14:30,100.00%,100.0,1.0,0.01,266.75,D
April,20.0,15:00,100.00%,81.0,1.0,0.0123,287.21,D
April,20.0,15:30,100.00%,88.0,1.0,0.011399999999999999,289.75,D
April,20.0,16:00,100.00%,92.0,0.0,0.0,316.02,D
April,20.0,16:30,93.00%,101.0,1.0,0.009899999999999999,278.35,D
April,20.0,17:00,94.79%,96.0,0.0,0.0,322.06,D
April,20.0,17:30,98.11%,106.0,0.0,0.0,352.8,D
April,20.0,18:00,100.00%,80.0,0.0,0.0,322.44,D
April,20.0,18:30,100.00%,78.0,1.0,0.0128,324.34,D
April,20.0,19:00,100.00%,79.0,0.0,0.0,277.06,D
April,20.0,19:30,100.00%,80.0,0.0,0.0,303.36,D
April,20.0,20:00,97.14%,70.0,0.0,0.0,324.84,D
April,20.0,20:30,93.06%,72.0,0.0,0.0,325.99,D
April,20.0,21:00,94.44%,55.0,1.0,0.0182,311.54,D
April,20.0,21:30,100.00%,61.0,0.0,0.0,315.23,D
April,20.0,22:00,97.92%,53.0,5.0,0.0943,300.88,D
April,20.0,22:30,82.50%,41.0,1.0,0.024399999999999998,368.5,D
April,20.0,23:00,97.06%,34.0,0.0,0.0,343.29,D
April,20.0,23:30,100.00%,43.0,0.0,0.0,337.72,D
April,21.0,0:00,100.00%,23.0,0.0,0.0,312.04,D
April,21.0,0:30,100.00%,19.0,0.0,0.0,202.84,D
April,21.0,1:00,100.00%,20.0,0.0,0.0,292.3,D
April,21.0,1:30,100.00%,10.0,0.0,0.0,297.2,D
April,21.0,2:00,100.00%,11.0,0.0,0.0,289.09,D
April,21.0,2:30,100.00%,9.0,0.0,0.0,293.0,D
April,21.0,3:00,100.00%,7.0,1.0,0.1429,406.67,D
April,21.0,3:30,100.00%,3.0,0.0,0.0,161.0,D
April,21.0,4:00,100.00%,1.0,0.0,0.0,350.0,D
April,21.0,4:30,66.67%,4.0,1.0,0.25,260.67,D
April,21.0,5:00,100.00%,4.0,0.0,0.0,316.5,D
April,21.0,5:30,100.00%,5.0,0.0,0.0,410.0,D
April,21.0,6:00,100.00%,8.0,0.0,0.0,227.13,D
April,21.0,6:30,93.33%,15.0,0.0,0.0,211.13,D
April,21.0,7:00,92.59%,27.0,0.0,0.0,325.3,D
April,21.0,7:30,97.37%,39.0,1.0,0.0256,253.24,D
April,21.0,8:00,99.06%,106.0,0.0,0.0,259.11,D
April,21.0,8:30,99.32%,148.0,1.0,0.0068000000000000005,275.48,D
April,21.0,9:00,100.00%,266.0,0.0,0.0,285.95,D
April,21.0,9:30,98.60%,288.0,3.0,0.0104,292.93,D
April,21.0,10:00,93.62%,331.0,2.0,0.006,307.93,D
April,21.0,10:30,65.12%,379.0,12.0,0.0317,323.18,D
April,21.0,11:00,97.36%,456.0,2.0,0.0044,311.62,D
April,21.0,11:30,98.52%,480.0,6.0,0.0125,315.04,D
April,21.0,12:00,98.43%,447.0,0.0,0.0,323.26,D
April,21.0,12:30,91.43%,507.0,5.0,0.009899999999999999,324.0,D
April,21.0,13:00,84.14%,503.0,5.0,0.009899999999999999,342.23,D
April,21.0,13:30,80.42%,480.0,56.0,0.1167,376.32,D
April,21.0,14:00,50.23%,534.0,92.0,0.1723,373.25,D
April,21.0,14:30,53.73%,520.0,198.0,0.38079999999999997,330.38,D
April,21.0,15:00,48.95%,652.0,127.0,0.1948,329.86,D
April,21.0,15:30,47.96%,615.0,50.0,0.08130000000000001,328.29,D
April,21.0,16:00,67.26%,634.0,20.0,0.0315,351.04,D
April,21.0,16:30,98.40%,565.0,1.0,0.0018,349.65,D
April,21.0,17:00,99.47%,564.0,1.0,0.0018,356.47,D
April,21.0,17:30,99.37%,477.0,2.0,0.0042,347.59,D
April,21.0,18:00,97.95%,440.0,1.0,0.0023,327.25,D
April,21.0,18:30,98.72%,392.0,0.0,0.0,352.73,D
April,21.0,19:00,98.90%,362.0,0.0,0.0,334.75,D
April,21.0,19:30,76.69%,329.0,3.0,0.0091,354.53,D
April,21.0,20:00,96.24%,266.0,0.0,0.0,310.25,D
April,21.0,20:30,100.00%,277.0,1.0,0.0036,318.68,D
April,21.0,21:00,100.00%,201.0,0.0,0.0,360.77,D
April,21.0,21:30,99.36%,156.0,0.0,0.0,364.51,D
April,21.0,22:00,100.00%,132.0,2.0,0.0152,319.13,D
April,21.0,22:30,100.00%,104.0,1.0,0.0096,326.75,D
April,21.0,23:00,100.00%,92.0,0.0,0.0,426.82,D
April,21.0,23:30,100.00%,57.0,0.0,0.0,330.21,D
April,22.0,0:00,100.00%,44.0,0.0,0.0,388.23,D
April,22.0,0:30,100.00%,32.0,0.0,0.0,338.19,D
April,22.0,1:00,100.00%,27.0,0.0,0.0,433.15,D
April,22.0,1:30,100.00%,22.0,0.0,0.0,360.55,D
April,22.0,2:00,100.00%,13.0,0.0,0.0,488.62,D
April,22.0,2:30,100.00%,8.0,0.0,0.0,274.75,D
April,22.0,3:00,66.67%,3.0,0.0,0.0,357.67,D
April,22.0,5:30,100.00%,1.0,0.0,0.0,395.0,D
April,22.0,6:00,92.86%,14.0,0.0,0.0,192.29,D
April,22.0,6:30,89.47%,20.0,1.0,0.05,260.0,D
April,22.0,7:00,89.36%,48.0,1.0,0.0208,332.13,D
April,22.0,7:30,100.00%,62.0,0.0,0.0,318.98,D
April,22.0,8:00,100.00%,111.0,0.0,0.0,270.81,D
April,22.0,8:30,100.00%,164.0,0.0,0.0,275.29,D
April,22.0,9:00,99.27%,273.0,0.0,0.0,310.25,D
April,22.0,9:30,98.82%,341.0,1.0,0.0029,304.71,D
April,22.0,10:00,92.46%,350.0,5.0,0.0143,315.14,D
April,22.0,10:30,47.61%,437.0,19.0,0.0435,310.6,D
April,22.0,11:00,79.06%,457.0,8.0,0.0175,340.65,D
April,22.0,11:30,77.55%,499.0,9.0,0.018000000000000002,318.6,D
April,22.0,12:00,83.74%,493.0,7.0,0.014199999999999999,316.85,D
April,22.0,12:30,31.62%,547.0,41.0,0.075,360.88,D
April,22.0,13:00,84.18%,515.0,3.0,0.0058,343.04,D
April,22.0,13:30,98.50%,468.0,0.0,0.0,343.37,D
April,22.0,14:00,80.72%,510.0,7.0,0.0137,333.77,D
April,22.0,14:30,86.53%,546.0,4.0,0.0073,345.1,D
April,22.0,15:00,97.43%,505.0,0.0,0.0,329.05,D
April,22.0,15:30,99.61%,515.0,0.0,0.0,342.14,D
April,22.0,16:00,99.58%,482.0,1.0,0.0021,328.8,D
April,22.0,16:30,98.99%,495.0,0.0,0.0,330.47,D
April,22.0,17:00,80.89%,414.0,11.0,0.026600000000000002,377.47,D
April,22.0,17:30,34.02%,434.0,43.0,0.09910000000000001,354.19,D
April,22.0,18:00,65.43%,437.0,6.0,0.0137,345.9,D
April,22.0,18:30,94.46%,343.0,0.0,0.0,341.33,D
April,22.0,19:00,84.48%,341.0,6.0,0.0176,338.75,D
April,22.0,19:30,66.45%,320.0,10.0,0.0313,335.25,D
April,22.0,20:00,92.64%,234.0,3.0,0.0128,330.81,D
April,22.0,20:30,98.09%,210.0,1.0,0.0048,307.93,D
April,22.0,21:00,94.27%,192.0,0.0,0.0,296.17,D
April,22.0,21:30,100.00%,153.0,0.0,0.0,370.89,D
April,22.0,22:00,100.00%,128.0,0.0,0.0,386.39,D
April,22.0,22:30,100.00%,100.0,0.0,0.0,343.72,D
April,22.0,23:00,100.00%,81.0,1.0,0.0123,328.53,D
April,22.0,23:30,100.00%,52.0,0.0,0.0,387.67,D
April,23.0,0:00,100.00%,46.0,0.0,0.0,338.28,D
April,23.0,0:30,100.00%,24.0,0.0,0.0,342.67,D
April,23.0,1:00,96.43%,28.0,0.0,0.0,354.07,D
April,23.0,1:30,90.91%,11.0,0.0,0.0,240.55,D
April,23.0,2:00,100.00%,6.0,0.0,0.0,360.83,D
April,23.0,2:30,100.00%,10.0,0.0,0.0,251.4,D
April,23.0,3:30,100.00%,1.0,0.0,0.0,215.0,D
April,23.0,4:30,100.00%,1.0,0.0,0.0,162.0,D
April,23.0,5:00,100.00%,3.0,0.0,0.0,405.0,D
April,23.0,5:30,100.00%,5.0,0.0,0.0,190.6,D
April,23.0,6:00,100.00%,12.0,0.0,0.0,166.08,D
April,23.0,6:30,100.00%,17.0,0.0,0.0,224.06,D
April,23.0,7:00,100.00%,50.0,0.0,0.0,210.62,D
April,23.0,7:30,100.00%,67.0,0.0,0.0,269.79,D
April,23.0,8:00,100.00%,125.0,0.0,0.0,280.89,D
April,23.0,8:30,100.00%,223.0,0.0,0.0,282.79,D
April,23.0,9:00,98.26%,288.0,0.0,0.0,284.19,D
April,23.0,9:30,90.33%,313.0,13.0,0.0415,300.55,D
April,23.0,10:00,64.91%,339.0,17.0,0.0501,320.07,D
April,23.0,10:30,37.79%,377.0,33.0,0.0875,321.47,D
April,23.0,11:00,55.58%,463.0,24.0,0.0518,303.56,D
April,23.0,11:30,88.33%,464.0,10.0,0.0216,337.38,D
April,23.0,12:00,80.00%,493.0,3.0,0.0060999999999999995,312.89,D
April,23.0,12:30,76.67%,458.0,8.0,0.0175,303.66,D
April,23.0,13:00,87.13%,437.0,2.0,0.0046,332.05,D
April,23.0,13:30,89.96%,502.0,4.0,0.008,312.17,D
April,23.0,14:00,70.14%,516.0,7.0,0.013600000000000001,311.95,D
April,23.0,14:30,84.77%,444.0,4.0,0.009000000000000001,326.2,D
April,23.0,15:00,89.55%,448.0,8.0,0.0179,314.75,D
April,23.0,15:30,90.18%,502.0,3.0,0.006,311.7,D
April,23.0,16:00,90.51%,498.0,3.0,0.006,325.79,D
April,23.0,16:30,97.62%,421.0,1.0,0.0024,313.52,D
April,23.0,17:00,96.85%,481.0,5.0,0.0104,285.25,D
April,23.0,17:30,94.54%,368.0,2.0,0.0054,344.1,D
April,23.0,18:00,96.79%,375.0,1.0,0.0027,313.21,D
April,23.0,18:30,92.07%,328.0,0.0,0.0,357.02,D
April,23.0,19:00,93.18%,312.0,4.0,0.0128,326.13,D
April,23.0,19:30,84.94%,263.0,4.0,0.0152,337.98,D
April,23.0,20:00,70.80%,258.0,8.0,0.031,351.6,D
April,23.0,20:30,88.56%,203.0,2.0,0.009899999999999999,305.57,D
April,23.0,21:00,95.86%,147.0,2.0,0.013600000000000001,314.4,D
April,23.0,21:30,99.07%,108.0,0.0,0.0,357.64,D
April,23.0,22:00,95.89%,74.0,1.0,0.013500000000000002,265.21,D
April,23.0,22:30,97.85%,94.0,1.0,0.0106,291.7,D
April,23.0,23:00,97.22%,72.0,0.0,0.0,326.56,D
April,23.0,23:30,100.00%,44.0,0.0,0.0,309.77,D
April,24.0,0:00,100.00%,35.0,0.0,0.0,337.03,D
April,24.0,0:30,100.00%,17.0,0.0,0.0,342.29,D
April,24.0,1:00,100.00%,12.0,0.0,0.0,329.0,D
April,24.0,1:30,100.00%,7.0,0.0,0.0,169.71,D
April,24.0,2:00,90.91%,11.0,0.0,0.0,325.64,D
April,24.0,3:00,100.00%,2.0,0.0,0.0,284.0,D
April,24.0,3:30,100.00%,1.0,0.0,0.0,241.0,D
April,24.0,5:00,100.00%,1.0,0.0,0.0,170.0,D
April,24.0,5:30,83.33%,6.0,0.0,0.0,253.0,D
April,24.0,6:00,94.74%,19.0,0.0,0.0,310.21,D
April,24.0,6:30,87.88%,35.0,2.0,0.0571,261.85,D
April,24.0,7:00,96.43%,58.0,2.0,0.0345,273.73,D
April,24.0,7:30,91.18%,70.0,2.0,0.0286,285.13,D
April,24.0,8:00,82.44%,131.0,0.0,0.0,285.66,D
April,24.0,8:30,64.89%,194.0,6.0,0.030899999999999997,308.73,D
April,24.0,9:00,81.48%,251.0,8.0,0.0319,303.15,D
April,24.0,9:30,83.54%,327.0,5.0,0.015300000000000001,311.84,D
April,24.0,10:00,80.95%,345.0,9.0,0.026099999999999998,312.82,D
April,24.0,10:30,66.48%,374.0,10.0,0.026699999999999998,311.55,D
April,24.0,11:00,54.61%,416.0,15.0,0.0361,341.17,D
April,24.0,11:30,83.88%,463.0,4.0,0.0086,324.91,D
April,24.0,12:00,80.85%,432.0,9.0,0.0208,321.42,D
April,24.0,12:30,89.23%,420.0,2.0,0.0048,301.81,D
April,24.0,13:00,94.53%,405.0,3.0,0.0074,272.45,D
April,24.0,13:30,90.03%,386.0,5.0,0.013000000000000001,308.02,D
April,24.0,14:00,76.63%,457.0,12.0,0.0263,315.21,D
April,24.0,14:30,79.38%,457.0,6.0,0.0131,324.19,D
April,24.0,15:00,92.17%,448.0,1.0,0.0022,295.34,D
April,24.0,15:30,86.68%,498.0,10.0,0.020099999999999996,314.8,D
April,24.0,16:00,91.57%,517.0,7.0,0.013500000000000002,318.97,D
April,24.0,16:30,94.52%,438.0,0.0,0.0,343.08,D
April,24.0,17:00,92.42%,413.0,4.0,0.0097,314.49,D
April,24.0,17:30,86.43%,425.0,5.0,0.0118,319.43,D
April,24.0,18:00,83.92%,347.0,5.0,0.0144,329.65,D
April,24.0,18:30,81.13%,308.0,6.0,0.0195,290.99,D
April,24.0,19:00,60.22%,284.0,15.0,0.0528,302.5,D
April,24.0,19:30,66.51%,226.0,11.0,0.0487,324.13,D
April,24.0,20:00,86.11%,217.0,1.0,0.0046,345.05,D
April,24.0,20:30,99.47%,189.0,0.0,0.0,328.39,D
April,24.0,21:00,100.00%,150.0,2.0,0.013300000000000001,341.78,D
April,24.0,21:30,100.00%,131.0,0.0,0.0,373.07,D
April,24.0,22:00,96.26%,107.0,0.0,0.0,304.19,D
April,24.0,22:30,100.00%,84.0,1.0,0.011899999999999999,325.67,D
April,24.0,23:00,100.00%,66.0,0.0,0.0,321.91,D
April,24.0,23:30,100.00%,55.0,1.0,0.0182,347.37,D
April,25.0,0:00,100.00%,28.0,1.0,0.035699999999999996,256.0,D
April,25.0,0:30,100.00%,9.0,0.0,0.0,441.44,D
April,25.0,1:00,20.00%,18.0,3.0,0.16670000000000001,212.87,D
April,25.0,1:30,8.33%,13.0,1.0,0.07690000000000001,263.75,D
April,25.0,2:00,60.00%,5.0,0.0,0.0,269.0,D
April,25.0,2:30,100.00%,5.0,0.0,0.0,307.2,D
April,25.0,3:00,100.00%,5.0,0.0,0.0,366.6,D
April,25.0,3:30,100.00%,1.0,0.0,0.0,36.0,D
April,25.0,4:00,100.00%,2.0,0.0,0.0,113.0,D
April,25.0,5:00,100.00%,1.0,0.0,0.0,287.0,D
April,25.0,5:30,100.00%,1.0,0.0,0.0,98.0,D
April,25.0,6:00,100.00%,9.0,0.0,0.0,382.56,D
April,25.0,6:30,93.75%,17.0,1.0,0.0588,295.13,D
April,25.0,7:00,100.00%,36.0,1.0,0.0278,244.77,D
April,25.0,7:30,100.00%,51.0,0.0,0.0,301.49,D
April,25.0,8:00,91.34%,130.0,3.0,0.0231,288.35,D
April,25.0,8:30,93.88%,149.0,2.0,0.0134,276.49,D
April,25.0,9:00,87.44%,211.0,4.0,0.019,302.6,D
April,25.0,9:30,44.94%,291.0,24.0,0.0825,300.76,D
April,25.0,10:00,62.79%,402.0,15.0,0.0373,337.32,D
April,25.0,10:30,78.53%,389.0,7.0,0.018000000000000002,349.41,D
April,25.0,11:00,68.53%,440.0,11.0,0.025,306.06,D
April,25.0,11:30,81.56%,429.0,6.0,0.013999999999999999,329.38,D
April,25.0,12:00,96.73%,400.0,2.0,0.005,302.32,D
April,25.0,12:30,85.14%,430.0,6.0,0.013999999999999999,322.76,D
April,25.0,13:00,85.85%,437.0,6.0,0.0137,291.38,D
April,25.0,13:30,91.04%,494.0,3.0,0.0060999999999999995,320.73,D
April,25.0,14:00,57.37%,500.0,52.0,0.10400000000000001,317.98,D
April,25.0,14:30,59.41%,492.0,19.0,0.038599999999999995,336.61,D
April,25.0,15:00,95.38%,521.0,1.0,0.0019,314.21,D
April,25.0,15:30,61.16%,461.0,31.0,0.0672,325.29,D
April,25.0,16:00,53.66%,525.0,20.0,0.0381,320.36,D
April,25.0,16:30,98.54%,480.0,1.0,0.0021,316.59,D
April,25.0,17:00,96.56%,441.0,5.0,0.0113,347.07,D
April,25.0,17:30,53.98%,429.0,27.0,0.0629,354.79,D
April,25.0,18:00,83.87%,411.0,8.0,0.0195,324.83,D
April,25.0,18:30,88.33%,303.0,3.0,0.009899999999999999,327.52,D
April,25.0,19:00,67.55%,311.0,9.0,0.028900000000000002,325.77,D
April,25.0,19:30,95.73%,235.0,1.0,0.0043,333.53,D
April,25.0,20:00,82.41%,206.0,7.0,0.034,342.46,D
April,25.0,20:30,94.24%,191.0,0.0,0.0,302.65,D
April,25.0,21:00,59.03%,161.0,17.0,0.1056,328.99,D
April,25.0,21:30,53.59%,165.0,12.0,0.0727,355.84,D
April,25.0,22:00,98.99%,100.0,1.0,0.01,333.99,D
April,25.0,22:30,97.33%,77.0,2.0,0.026000000000000002,361.01,D
April,25.0,23:00,100.00%,68.0,1.0,0.0147,293.88,D
April,25.0,23:30,100.00%,52.0,0.0,0.0,307.13,D
April,26.0,0:00,100.00%,34.0,0.0,0.0,397.47,D
April,26.0,0:30,100.00%,25.0,0.0,0.0,323.76,D
April,26.0,1:00,100.00%,21.0,0.0,0.0,386.9,D
April,26.0,1:30,100.00%,19.0,0.0,0.0,399.05,D
April,26.0,2:00,85.00%,20.0,0.0,0.0,481.2,D
April,26.0,2:30,85.71%,7.0,0.0,0.0,292.0,D
April,26.0,3:00,100.00%,6.0,1.0,0.16670000000000001,701.8,D
April,26.0,5:30,100.00%,1.0,0.0,0.0,18.0,D
April,26.0,6:00,100.00%,7.0,0.0,0.0,337.86,D
April,26.0,6:30,75.00%,4.0,0.0,0.0,424.75,D
April,26.0,7:00,94.44%,18.0,0.0,0.0,327.06,D
April,26.0,12:00,81.23%,331.0,6.0,0.0181,309.55,D
April,26.0,12:30,91.10%,333.0,7.0,0.021,299.84,D
April,26.0,13:00,77.22%,342.0,4.0,0.011699999999999999,312.37,D
April,26.0,13:30,87.34%,312.0,4.0,0.0128,311.19,D
April,26.0,14:00,98.05%,308.0,1.0,0.0032,304.59,D
April,26.0,14:30,100.00%,326.0,0.0,0.0,289.83,D
April,26.0,15:00,99.33%,301.0,2.0,0.0066,295.39,D
April,26.0,15:30,96.64%,331.0,4.0,0.0121,304.76,D
April,26.0,16:00,91.64%,307.0,8.0,0.026099999999999998,294.31,D
April,26.0,16:30,83.15%,273.0,6.0,0.022000000000000002,266.82,D
April,26.0,17:00,86.87%,262.0,3.0,0.0115,312.12,D
