Month,Day,Interval,Service Level,Call Volume,Abandoned Calls,Abandoned Rate,CCT
June,19,3:00,100.00%,11.0,0.0,0.00%,289.91
June,19,3:30,100.00%,11.0,0.0,0.00%,324.91
June,19,4:00,100.00%,5.0,0.0,0.00%,533.6
June,19,4:30,100.00%,17.0,0.0,0.00%,339.71
June,19,5:00,100.00%,14.0,0.0,0.00%,585.64
June,19,5:30,100.00%,19.0,0.0,0.00%,323.74
June,19,6:00,91.67%,12.0,0.0,0.00%,370.17
June,19,6:30,93.88%,49.0,0.0,0.00%,309.37
June,19,7:00,98.84%,86.0,0.0,0.00%,253.79
June,19,7:30,100.00%,123.0,0.0,0.00%,242.91
June,19,8:00,100.00%,216.0,0.0,0.00%,307.82
June,19,8:30,99.72%,351.0,0.0,0.00%,329.04
June,19,9:00,99.60%,503.0,0.0,0.00%,300.54
June,19,9:30,98.01%,605.0,3.0,0.50%,324.53
June,19,10:00,95.01%,742.0,1.0,0.13%,327.15
June,19,10:30,99.08%,758.0,0.0,0.00%,323.86
June,19,11:00,99.53%,859.0,0.0,0.00%,337.28
June,19,11:30,99.76%,830.0,0.0,0.00%,314.07
June,19,12:00,99.88%,840.0,0.0,0.00%,339.88
June,19,12:30,97.44%,859.0,0.0,0.00%,313.61
June,19,13:00,99.20%,753.0,1.0,0.13%,347.36
June,19,13:30,100.00%,802.0,0.0,0.00%,356.0
June,19,14:00,99.73%,746.0,0.0,0.00%,355.95
June,19,14:30,99.23%,778.0,2.0,0.26%,352.32
June,19,15:00,99.87%,778.0,4.0,0.51%,342.96
June,19,15:30,100.00%,740.0,0.0,0.00%,349.66
June,19,16:00,99.86%,724.0,0.0,0.00%,347.19
June,19,16:30,99.72%,719.0,0.0,0.00%,363.91
June,19,17:00,99.86%,714.0,0.0,0.00%,336.76
June,19,17:30,100.00%,626.0,1.0,0.16%,345.31
June,19,18:00,99.83%,601.0,0.0,0.00%,335.21
June,19,18:30,100.00%,546.0,0.0,0.00%,331.42
June,19,19:00,100.00%,514.0,1.0,0.19%,319.89
June,19,19:30,98.31%,474.0,0.0,0.00%,333.46
June,19,20:00,99.20%,374.0,1.0,0.27%,318.34
June,19,20:30,98.25%,344.0,2.0,0.58%,353.47
June,19,21:00,99.69%,326.0,0.0,0.00%,312.56
June,19,21:30,100.00%,244.0,1.0,0.41%,342.22
June,19,22:00,99.45%,181.0,0.0,0.00%,282.16
June,19,22:30,98.90%,184.0,2.0,1.09%,308.85
June,19,23:00,100.00%,149.0,0.0,0.00%,270.16
June,19,23:30,100.00%,111.0,0.0,0.00%,345.46
June,20,0:00,100.00%,87.0,1.0,1.15%,347.7
June,20,0:30,98.48%,66.0,0.0,0.00%,293.48
June,20,1:00,100.00%,34.0,1.0,2.94%,339.88
June,20,1:30,100.00%,26.0,0.0,0.00%,342.77
June,20,2:00,83.33%,19.0,1.0,5.26%,263.28
June,20,2:30,56.25%,22.0,6.0,27.27%,448.0
June,20,3:00,100.00%,9.0,1.0,11.11%,807.75
June,20,3:30,100.00%,10.0,0.0,0.00%,296.4
June,20,4:00,94.12%,17.0,0.0,0.00%,460.53
June,20,4:30,100.00%,15.0,0.0,0.00%,447.07
June,20,5:00,100.00%,17.0,0.0,0.00%,308.76
June,20,5:30,100.00%,13.0,0.0,0.00%,305.62
June,20,6:00,100.00%,33.0,0.0,0.00%,369.12
June,20,6:30,95.65%,73.0,4.0,5.48%,306.94
June,20,7:00,98.11%,108.0,2.0,1.85%,310.3
June,20,7:30,76.61%,180.0,9.0,5.00%,288.74
June,20,8:00,58.65%,324.0,12.0,3.70%,314.57
June,20,8:30,92.79%,418.0,2.0,0.48%,322.4
June,20,9:00,100.00%,471.0,1.0,0.21%,330.12
June,20,9:30,100.00%,685.0,0.0,0.00%,287.71
June,20,10:00,99.72%,717.0,1.0,0.14%,302.42
June,20,10:30,92.03%,807.0,4.0,0.50%,311.54
June,20,11:00,86.00%,901.0,8.0,0.89%,338.12
June,20,11:30,83.99%,927.0,15.0,1.62%,338.36
June,20,12:00,81.63%,966.0,24.0,2.48%,329.81
June,20,12:30,76.21%,929.0,21.0,2.26%,335.44
June,20,13:00,93.96%,911.0,0.0,0.00%,331.28
June,20,13:30,80.18%,891.0,23.0,2.58%,339.81
June,20,17:30,94.67%,856.0,12.0,1.40%,341.0
June,20,18:00,94.35%,719.0,47.0,6.54%,351.65
June,20,18:30,80.25%,729.0,15.0,2.06%,340.19
June,20,19:00,77.84%,578.0,23.0,3.98%,342.9
June,20,19:30,59.36%,521.0,51.0,9.79%,318.09
June,20,20:00,22.20%,508.0,71.0,13.98%,358.06
June,20,20:30,24.83%,464.0,33.0,7.11%,338.34
June,20,21:00,87.68%,344.0,3.0,0.87%,313.12
June,20,21:30,89.24%,266.0,15.0,5.64%,303.19
June,20,22:00,95.82%,242.0,3.0,1.24%,324.24
June,20,22:30,99.44%,180.0,0.0,0.00%,305.11
June,20,23:00,100.00%,125.0,2.0,1.60%,334.86
June,20,23:30,96.61%,118.0,0.0,0.00%,310.35
June,21,0:00,97.33%,77.0,2.0,2.60%,335.91
June,21,0:30,95.83%,49.0,1.0,2.04%,315.65
June,21,1:00,100.00%,36.0,0.0,0.00%,347.19
June,21,1:30,100.00%,37.0,0.0,0.00%,352.14
June,21,2:00,100.00%,15.0,0.0,0.00%,263.33
June,21,2:30,100.00%,10.0,0.0,0.00%,300.3
June,21,3:00,100.00%,10.0,0.0,0.00%,189.6
June,21,3:30,100.00%,8.0,0.0,0.00%,266.25
June,21,4:00,92.31%,14.0,1.0,7.14%,457.0
June,21,4:30,88.89%,9.0,0.0,0.00%,309.22
June,21,5:00,100.00%,6.0,0.0,0.00%,241.83
June,21,5:30,100.00%,15.0,0.0,0.00%,271.2
June,21,6:00,100.00%,19.0,0.0,0.00%,215.53
June,21,6:30,94.74%,39.0,1.0,2.56%,290.5
June,21,7:00,98.70%,79.0,2.0,2.53%,215.08
June,21,7:30,96.55%,117.0,1.0,0.85%,254.06
June,21,8:00,97.65%,171.0,1.0,0.58%,256.09
June,21,8:30,94.12%,276.0,4.0,1.45%,281.7
June,21,9:00,97.41%,348.0,1.0,0.29%,281.31
June,21,9:30,86.61%,444.0,11.0,2.48%,287.96
June,21,10:00,79.84%,519.0,3.0,0.58%,299.83
June,21,10:30,99.11%,562.0,0.0,0.00%,310.58
June,21,11:00,98.33%,664.0,4.0,0.60%,325.44
June,21,11:30,96.52%,667.0,7.0,1.05%,311.92
June,21,12:00,90.95%,618.0,10.0,1.62%,325.17
June,21,12:30,92.76%,643.0,8.0,1.24%,325.16
June,21,13:00,91.84%,635.0,10.0,1.57%,308.18
June,21,13:30,84.70%,627.0,19.0,3.03%,342.54
June,21,14:00,78.27%,668.0,19.0,2.84%,336.86
June,21,14:30,84.93%,639.0,2.0,0.31%,326.33
June,21,15:00,99.02%,615.0,0.0,0.00%,339.02
June,21,15:30,98.99%,600.0,4.0,0.67%,315.43
June,21,16:00,99.42%,520.0,0.0,0.00%,347.62
June,21,16:30,99.22%,511.0,1.0,0.20%,305.37
June,21,17:00,99.79%,477.0,2.0,0.42%,330.83
June,21,17:30,99.78%,450.0,0.0,0.00%,319.19
June,21,18:00,98.19%,442.0,0.0,0.00%,310.57
June,21,18:30,99.49%,396.0,1.0,0.25%,313.59
June,21,19:00,89.16%,374.0,5.0,1.34%,341.03
June,21,19:30,59.06%,311.0,13.0,4.18%,338.98
June,21,20:00,49.82%,295.0,10.0,3.39%,340.69
June,21,20:30,95.12%,246.0,0.0,0.00%,325.38
June,21,21:00,98.94%,188.0,0.0,0.00%,283.19
June,21,21:30,100.00%,156.0,0.0,0.00%,321.15
June,21,22:00,99.24%,132.0,1.0,0.76%,300.1
June,21,22:30,100.00%,123.0,0.0,0.00%,363.45
June,21,23:00,100.00%,90.0,0.0,0.00%,297.57
June,21,23:30,97.40%,77.0,0.0,0.00%,301.3
June,22,0:00,100.00%,43.0,1.0,2.33%,289.36
June,22,0:30,97.30%,37.0,0.0,0.00%,263.89
June,22,1:00,86.36%,23.0,1.0,4.35%,292.59
June,22,1:30,100.00%,20.0,0.0,0.00%,247.85
June,22,2:00,86.67%,15.0,0.0,0.00%,218.27
June,22,2:30,100.00%,5.0,0.0,0.00%,383.2
June,22,3:00,100.00%,16.0,5.0,31.25%,433.82
June,22,3:30,100.00%,7.0,0.0,0.00%,552.29
June,22,4:00,100.00%,12.0,0.0,0.00%,512.33
June,22,4:30,100.00%,6.0,0.0,0.00%,405.33
June,22,5:00,100.00%,12.0,0.0,0.00%,466.92
June,22,5:30,100.00%,6.0,0.0,0.00%,262.33
June,22,6:00,100.00%,15.0,0.0,0.00%,129.0
June,22,6:30,100.00%,23.0,1.0,4.35%,211.59
June,22,7:00,100.00%,33.0,0.0,0.00%,309.45
June,22,7:30,100.00%,64.0,0.0,0.00%,235.78
June,22,8:00,100.00%,78.0,0.0,0.00%,259.4
June,22,8:30,99.18%,122.0,0.0,0.00%,283.54
June,22,9:00,99.49%,198.0,0.0,0.00%,297.79
June,22,9:30,100.00%,191.0,0.0,0.00%,291.01
June,22,10:00,100.00%,252.0,0.0,0.00%,294.14
June,22,10:30,96.64%,298.0,0.0,0.00%,308.53
June,22,11:00,100.00%,351.0,0.0,0.00%,320.42
June,22,11:30,99.46%,370.0,0.0,0.00%,308.3
June,22,12:00,99.23%,390.0,0.0,0.00%,310.73
June,22,12:30,97.63%,385.0,5.0,1.30%,298.36
June,22,13:00,95.20%,418.0,1.0,0.24%,314.05
June,22,13:30,60.05%,439.0,11.0,2.51%,317.24
June,22,14:00,71.81%,416.0,8.0,1.92%,333.93
June,22,14:30,98.76%,405.0,1.0,0.25%,314.11
June,22,15:00,95.83%,409.0,1.0,0.24%,319.73
June,22,15:30,99.30%,431.0,0.0,0.00%,333.6
June,22,16:00,99.75%,398.0,3.0,0.75%,313.82
June,22,16:30,86.02%,384.0,5.0,1.30%,313.36
June,22,17:00,97.46%,356.0,1.0,0.28%,318.71
June,22,17:30,97.35%,340.0,0.0,0.00%,298.62
June,22,18:00,96.76%,309.0,0.0,0.00%,318.39
June,22,18:30,99.24%,265.0,2.0,0.75%,335.17
June,22,19:00,98.25%,288.0,2.0,0.69%,319.01
June,22,19:30,92.72%,207.0,1.0,0.48%,326.96
June,22,20:00,94.59%,223.0,1.0,0.45%,357.26
June,22,20:30,95.12%,206.0,1.0,0.49%,353.72
June,22,21:00,100.00%,185.0,0.0,0.00%,345.63
June,22,21:30,99.36%,158.0,1.0,0.63%,336.39
June,22,22:00,100.00%,126.0,0.0,0.00%,334.2
June,22,22:30,100.00%,113.0,2.0,1.77%,312.11
June,22,23:00,100.00%,99.0,0.0,0.00%,368.1
June,22,23:30,98.72%,78.0,0.0,0.00%,294.77
June,23,0:00,100.00%,66.0,0.0,0.00%,246.38
June,23,0:30,100.00%,35.0,0.0,0.00%,310.49
June,23,1:00,100.00%,43.0,1.0,2.33%,385.9
June,23,1:30,100.00%,27.0,1.0,3.70%,342.5
June,23,2:00,100.00%,14.0,0.0,0.00%,265.07
June,23,2:30,100.00%,12.0,0.0,0.00%,207.17
June,23,3:00,100.00%,8.0,1.0,12.50%,392.86
June,23,3:30,100.00%,9.0,0.0,0.00%,342.56
June,23,4:00,100.00%,8.0,0.0,0.00%,420.13
June,23,4:30,100.00%,7.0,0.0,0.00%,202.86
June,23,5:00,100.00%,8.0,0.0,0.00%,815.75
June,23,5:30,81.25%,18.0,2.0,11.11%,384.69
June,23,6:00,90.00%,20.0,0.0,0.00%,525.65
June,23,6:30,91.89%,38.0,1.0,2.63%,288.65
June,23,7:00,90.28%,72.0,0.0,0.00%,268.44
June,23,7:30,76.30%,139.0,4.0,2.88%,219.65
June,23,8:00,91.50%,247.0,0.0,0.00%,317.17
June,23,8:30,99.73%,369.0,1.0,0.27%,303.97
June,23,9:00,99.09%,551.0,2.0,0.36%,316.47
June,23,9:30,97.27%,698.0,1.0,0.14%,308.13
June,23,10:00,97.47%,869.0,1.0,0.12%,317.57
June,23,10:30,94.76%,864.0,5.0,0.58%,349.78
June,23,11:00,96.25%,937.0,4.0,0.43%,350.19
June,23,11:30,50.45%,1022.0,23.0,2.25%,343.54
June,23,12:00,43.35%,1072.0,34.0,3.17%,355.86
June,23,12:30,32.72%,1091.0,55.0,5.04%,350.07
June,23,13:00,90.74%,1040.0,3.0,0.29%,359.31
June,23,13:30,97.37%,993.0,4.0,0.40%,352.0
June,23,14:00,98.01%,959.0,4.0,0.42%,350.04
June,23,14:30,82.52%,1095.0,14.0,1.28%,350.93
June,23,15:00,96.61%,1063.0,1.0,0.09%,355.72
June,23,15:30,99.52%,1039.0,1.0,0.10%,352.62
June,23,16:00,99.36%,1096.0,7.0,0.64%,349.46
June,23,16:30,93.01%,1048.0,4.0,0.38%,366.21
June,23,17:00,75.13%,973.0,16.0,1.64%,375.0
June,23,17:30,69.76%,896.0,13.0,1.45%,366.92
June,23,18:00,86.44%,850.0,24.0,2.82%,360.8
June,23,18:30,90.13%,774.0,4.0,0.52%,355.6
June,23,19:00,91.27%,671.0,7.0,1.04%,354.79
June,23,19:30,69.09%,577.0,14.0,2.43%,346.0
June,23,20:00,77.29%,529.0,5.0,0.95%,385.01
June,23,20:30,95.83%,432.0,0.0,0.00%,349.39
June,23,21:00,99.71%,351.0,1.0,0.28%,335.58
June,23,21:30,100.00%,340.0,0.0,0.00%,359.51
June,23,22:00,98.84%,259.0,0.0,0.00%,312.63
June,23,22:30,99.52%,208.0,0.0,0.00%,341.08
June,23,23:00,99.40%,166.0,0.0,0.00%,294.25
June,23,23:30,99.04%,104.0,0.0,0.00%,338.68
June,24,0:00,100.00%,90.0,0.0,0.00%,350.2
June,24,0:30,100.00%,49.0,0.0,0.00%,343.86
June,24,1:00,100.00%,42.0,0.0,0.00%,396.4
June,24,1:30,100.00%,20.0,0.0,0.00%,316.4
June,24,2:00,100.00%,15.0,0.0,0.00%,338.4
June,24,2:30,100.00%,15.0,0.0,0.00%,282.0
June,24,3:00,100.00%,10.0,1.0,10.00%,264.0
June,24,3:30,76.92%,13.0,0.0,0.00%,383.54
June,24,4:00,100.00%,9.0,0.0,0.00%,350.78
June,24,4:30,100.00%,6.0,0.0,0.00%,262.67
June,24,5:00,100.00%,4.0,0.0,0.00%,196.25
June,24,6:00,100.00%,32.0,2.0,6.25%,196.0
June,24,6:30,100.00%,51.0,0.0,0.00%,230.37
June,24,7:00,97.80%,91.0,0.0,0.00%,237.51
June,24,7:30,99.32%,148.0,1.0,0.68%,306.36
June,24,8:00,100.00%,261.0,0.0,0.00%,303.68
June,24,8:30,99.72%,353.0,1.0,0.28%,301.87
June,24,9:00,99.80%,510.0,0.0,0.00%,290.25
June,24,9:30,99.52%,624.0,0.0,0.00%,327.03
June,24,10:00,96.47%,738.0,1.0,0.14%,323.42
June,24,10:30,98.34%,846.0,2.0,0.24%,336.2
June,24,11:00,98.49%,928.0,2.0,0.22%,338.56
June,24,11:30,99.56%,916.0,0.0,0.00%,331.69
June,24,12:00,99.34%,903.0,0.0,0.00%,339.12
June,24,12:30,90.62%,920.0,3.0,0.33%,335.21
June,24,13:00,99.56%,909.0,0.0,0.00%,344.72
June,24,13:30,99.78%,896.0,1.0,0.11%,319.98
June,24,14:00,99.89%,914.0,1.0,0.11%,349.77
June,24,14:30,99.68%,945.0,3.0,0.32%,358.51
June,24,15:00,99.38%,970.0,1.0,0.10%,360.46
June,24,15:30,99.69%,968.0,5.0,0.52%,360.13
June,24,16:00,99.89%,884.0,1.0,0.11%,361.56
June,24,16:30,100.00%,854.0,1.0,0.12%,348.58
June,24,17:00,99.76%,850.0,2.0,0.24%,345.61
June,24,17:30,99.50%,794.0,1.0,0.13%,351.96
June,24,18:00,98.51%,741.0,3.0,0.40%,347.27
June,24,18:30,99.33%,596.0,2.0,0.34%,361.34
June,24,19:00,100.00%,564.0,0.0,0.00%,361.93
June,24,19:30,97.12%,521.0,0.0,0.00%,323.18
June,24,20:00,98.79%,413.0,0.0,0.00%,364.18
June,24,20:30,99.74%,387.0,2.0,0.52%,372.22
June,24,21:00,99.68%,314.0,0.0,0.00%,344.51
June,24,21:30,100.00%,268.0,0.0,0.00%,344.77
June,24,22:00,99.52%,210.0,0.0,0.00%,373.04
June,24,22:30,98.88%,179.0,0.0,0.00%,330.77
June,24,23:00,100.00%,125.0,0.0,0.00%,317.7
June,24,23:30,100.00%,96.0,0.0,0.00%,335.49
June,25,0:00,100.00%,66.0,0.0,0.00%,339.2
June,25,0:30,100.00%,48.0,0.0,0.00%,331.83
June,25,1:00,100.00%,31.0,0.0,0.00%,341.9
June,25,1:30,100.00%,24.0,0.0,0.00%,309.08
June,25,2:00,87.50%,18.0,2.0,11.11%,357.25
June,25,2:30,100.00%,10.0,0.0,0.00%,270.4
June,25,3:00,100.00%,10.0,0.0,0.00%,393.7
June,25,3:30,100.00%,17.0,0.0,0.00%,299.76
June,25,4:00,100.00%,10.0,0.0,0.00%,477.3
June,25,4:30,100.00%,14.0,0.0,0.00%,288.36
June,25,5:00,100.00%,11.0,0.0,0.00%,244.45
June,25,5:30,100.00%,10.0,0.0,0.00%,223.1
June,25,6:00,100.00%,32.0,0.0,0.00%,238.88
June,25,6:30,97.50%,40.0,0.0,0.00%,263.88
June,25,7:00,100.00%,91.0,0.0,0.00%,294.02
June,25,7:30,100.00%,148.0,0.0,0.00%,238.26
June,25,8:00,100.00%,267.0,0.0,0.00%,263.82
June,25,8:30,98.35%,423.0,0.0,0.00%,291.89
June,25,9:00,99.79%,483.0,0.0,0.00%,314.79
June,25,9:30,99.70%,659.0,0.0,0.00%,310.44
June,25,10:00,99.87%,780.0,0.0,0.00%,300.62
June,25,10:30,99.76%,828.0,1.0,0.12%,323.81
June,25,11:00,98.35%,913.0,4.0,0.44%,324.82
June,25,11:30,98.06%,934.0,4.0,0.43%,353.04
June,25,12:00,99.56%,901.0,0.0,0.00%,311.92
June,25,12:30,64.70%,913.0,32.0,3.50%,335.13
June,25,13:00,84.73%,992.0,3.0,0.30%,327.86
June,25,13:30,98.95%,953.0,3.0,0.31%,326.74
June,25,14:00,99.37%,948.0,1.0,0.11%,339.04
June,25,14:30,89.51%,974.0,11.0,1.13%,360.21
June,25,15:00,80.51%,956.0,7.0,0.73%,345.09
June,25,15:30,99.15%,942.0,0.0,0.00%,326.05
June,25,16:00,99.78%,911.0,0.0,0.00%,336.76
June,25,16:30,94.88%,865.0,6.0,0.69%,337.63
June,25,17:00,99.54%,874.0,2.0,0.23%,333.5
June,25,17:30,99.44%,717.0,2.0,0.28%,347.71
June,25,18:00,64.17%,746.0,12.0,1.61%,353.33
June,25,18:30,97.47%,633.0,1.0,0.16%,317.41
June,25,19:00,49.53%,560.0,31.0,5.54%,372.75
June,25,19:30,19.30%,541.0,54.0,9.98%,366.08
June,25,20:00,51.03%,494.0,10.0,2.02%,353.65
June,25,20:30,98.32%,360.0,3.0,0.83%,342.89
June,25,21:00,100.00%,318.0,0.0,0.00%,321.65
June,25,21:30,100.00%,268.0,0.0,0.00%,317.69
June,25,22:00,100.00%,195.0,0.0,0.00%,314.06
June,25,22:30,100.00%,172.0,0.0,0.00%,311.87
June,25,23:00,100.00%,145.0,0.0,0.00%,336.66
June,25,23:30,99.18%,122.0,0.0,0.00%,266.53
June,26,0:00,98.63%,74.0,1.0,1.35%,327.6
June,26,0:30,100.00%,58.0,0.0,0.00%,315.22
June,26,1:00,97.56%,42.0,1.0,2.38%,263.8
June,26,1:30,100.00%,35.0,0.0,0.00%,401.66
June,26,2:00,40.00%,24.0,4.0,16.67%,209.05
June,26,2:30,100.00%,12.0,0.0,0.00%,163.83
June,26,3:00,100.00%,12.0,0.0,0.00%,209.92
June,26,3:30,100.00%,9.0,0.0,0.00%,205.67
June,26,4:00,100.00%,11.0,0.0,0.00%,192.82
June,26,4:30,100.00%,8.0,0.0,0.00%,263.13
June,26,5:00,100.00%,15.0,0.0,0.00%,251.47
June,26,5:30,100.00%,15.0,0.0,0.00%,290.67
June,26,6:00,97.14%,35.0,0.0,0.00%,293.71
June,26,6:30,98.31%,61.0,2.0,3.28%,242.12
June,26,7:00,98.95%,95.0,0.0,0.00%,278.78
June,26,7:30,100.00%,136.0,0.0,0.00%,259.47
June,26,8:00,100.00%,237.0,0.0,0.00%,254.1
June,26,8:30,100.00%,327.0,1.0,0.31%,289.95
June,26,9:00,100.00%,497.0,0.0,0.00%,300.83
June,26,9:30,100.00%,592.0,1.0,0.17%,288.58
June,26,10:00,98.35%,731.0,2.0,0.27%,299.53
June,26,10:30,99.88%,836.0,2.0,0.24%,321.05
June,26,11:00,99.88%,845.0,1.0,0.12%,310.28
June,26,11:30,100.00%,886.0,1.0,0.11%,320.32
June,26,12:00,98.87%,886.0,1.0,0.11%,321.58
June,26,12:30,44.09%,861.0,49.0,5.69%,333.17
June,26,13:00,74.80%,894.0,5.0,0.56%,350.9
June,26,13:30,98.68%,838.0,2.0,0.24%,336.87
June,26,14:00,95.18%,854.0,4.0,0.47%,336.74
June,26,14:30,66.34%,850.0,21.0,2.47%,350.32
June,26,15:00,83.72%,905.0,2.0,0.22%,319.03
June,26,15:30,92.40%,890.0,8.0,0.90%,330.03
June,26,16:00,91.17%,815.0,0.0,0.00%,348.32
June,26,16:30,93.45%,829.0,5.0,0.60%,332.92
June,26,17:00,82.51%,749.0,17.0,2.27%,359.94
June,26,17:30,60.60%,688.0,18.0,2.62%,339.2
June,26,18:00,32.30%,652.0,42.0,6.44%,349.1
June,26,18:30,39.41%,637.0,28.0,4.40%,349.67
June,26,19:00,92.82%,530.0,1.0,0.19%,344.46
June,26,19:30,94.85%,451.0,4.0,0.89%,352.21
June,26,20:00,70.94%,443.0,6.0,1.35%,349.01
June,26,20:30,98.60%,358.0,1.0,0.28%,343.4
June,26,21:00,96.90%,290.0,0.0,0.00%,334.55
June,26,21:30,99.59%,246.0,0.0,0.00%,329.79
June,26,22:00,51.79%,267.0,16.0,5.99%,293.16
June,26,22:30,91.45%,152.0,0.0,0.00%,341.41
June,26,23:00,100.00%,110.0,0.0,0.00%,277.74
June,26,23:30,98.89%,90.0,0.0,0.00%,319.2
June,27,0:00,97.30%,74.0,0.0,0.00%,283.2
June,27,0:30,97.44%,39.0,0.0,0.00%,323.31
June,27,1:00,96.43%,29.0,1.0,3.45%,323.68
June,27,1:30,100.00%,18.0,0.0,0.00%,308.89
June,27,2:00,100.00%,6.0,0.0,0.00%,304.83
June,27,2:30,63.64%,26.0,4.0,15.38%,348.41
June,27,3:00,100.00%,14.0,0.0,0.00%,368.29
June,27,3:30,100.00%,10.0,0.0,0.00%,413.9
June,27,4:00,100.00%,12.0,0.0,0.00%,264.42
June,27,4:30,93.75%,17.0,1.0,5.88%,278.94
June,27,5:00,84.62%,13.0,0.0,0.00%,296.15
June,27,5:30,100.00%,7.0,0.0,0.00%,315.57
June,27,6:00,96.55%,29.0,0.0,0.00%,190.59
June,27,6:30,95.12%,43.0,2.0,4.65%,314.15
June,27,7:00,98.68%,77.0,1.0,1.30%,279.46
June,27,7:30,92.92%,115.0,2.0,1.74%,317.43
June,27,8:00,90.28%,291.0,3.0,1.03%,271.83
June,27,8:30,80.49%,334.0,6.0,1.80%,324.72
June,27,9:00,96.09%,537.0,0.0,0.00%,304.51
June,27,9:30,91.38%,656.0,6.0,0.91%,292.53
June,27,10:00,92.38%,691.0,9.0,1.30%,323.24
June,27,10:30,40.41%,807.0,25.0,3.10%,303.27
June,27,11:00,85.23%,861.0,1.0,0.12%,315.89
June,27,11:30,94.95%,839.0,8.0,0.95%,327.31
June,27,12:00,54.25%,883.0,24.0,2.72%,331.85
June,27,12:30,56.89%,960.0,16.0,1.67%,350.79
June,27,13:00,97.81%,917.0,3.0,0.33%,323.78
June,27,13:30,88.66%,974.0,4.0,0.41%,325.54
June,27,14:00,83.10%,944.0,9.0,0.95%,335.5
June,27,14:30,56.43%,905.0,26.0,2.87%,328.91
June,27,15:00,95.97%,923.0,5.0,0.54%,343.01
June,27,15:30,54.52%,931.0,23.0,2.47%,327.11
June,27,16:00,93.49%,880.0,4.0,0.45%,341.33
June,27,16:30,96.46%,847.0,0.0,0.00%,340.65
June,27,17:00,96.12%,800.0,1.0,0.13%,332.58
June,27,17:30,99.02%,716.0,0.0,0.00%,321.53
June,27,18:00,86.77%,658.0,8.0,1.22%,330.48
June,27,18:30,98.19%,551.0,0.0,0.00%,352.45
June,27,19:00,62.57%,516.0,11.0,2.13%,322.17
June,27,19:30,75.82%,462.0,7.0,1.52%,328.46
June,27,20:00,47.25%,384.0,20.0,5.21%,340.68
June,27,20:30,73.70%,348.0,2.0,0.57%,326.21
June,27,21:00,65.47%,286.0,8.0,2.80%,335.31
June,27,21:30,48.71%,237.0,5.0,2.11%,372.29
June,27,22:00,80.11%,180.0,4.0,2.22%,408.84
June,27,22:30,93.85%,130.0,0.0,0.00%,324.7
June,27,23:00,97.37%,114.0,0.0,0.00%,329.43
June,27,23:30,100.00%,76.0,0.0,0.00%,319.38
June,28,0:00,78.33%,63.0,3.0,4.76%,361.12
June,28,0:30,92.68%,41.0,0.0,0.00%,368.71
June,28,1:00,69.77%,48.0,5.0,10.42%,280.19
June,28,1:30,63.33%,31.0,1.0,3.23%,322.0
June,28,2:00,47.37%,19.0,0.0,0.00%,314.0
June,28,2:30,93.33%,15.0,0.0,0.00%,289.2
June,28,3:00,100.00%,11.0,0.0,0.00%,261.18
June,28,3:30,100.00%,11.0,0.0,0.00%,228.36
June,28,4:00,100.00%,5.0,0.0,0.00%,255.4
June,28,4:30,75.00%,9.0,1.0,11.11%,316.38
June,28,5:00,100.00%,23.0,0.0,0.00%,235.7
June,28,5:30,100.00%,17.0,0.0,0.00%,294.18
June,28,6:00,96.00%,25.0,0.0,0.00%,302.04
June,28,6:30,96.15%,26.0,0.0,0.00%,228.15
June,28,7:00,89.09%,55.0,0.0,0.00%,240.22
June,28,7:30,97.09%,103.0,0.0,0.00%,209.4
June,28,8:00,99.37%,159.0,0.0,0.00%,262.57
June,28,8:30,98.68%,227.0,0.0,0.00%,253.26
June,28,9:00,95.74%,336.0,7.0,2.08%,281.91
June,28,9:30,34.37%,379.0,24.0,6.33%,334.71
June,28,10:00,65.00%,510.0,10.0,1.96%,322.35
June,28,10:30,95.67%,558.0,4.0,0.72%,329.58
June,28,11:00,89.83%,583.0,3.0,0.51%,311.28
June,28,11:30,55.00%,613.0,33.0,5.38%,333.26
June,28,12:00,29.00%,664.0,33.0,4.97%,324.34
June,28,12:30,28.71%,632.0,33.0,5.22%,327.77
June,28,13:00,39.81%,662.0,24.0,3.63%,359.84
June,28,13:30,31.63%,614.0,26.0,4.23%,306.37
June,28,14:00,87.31%,611.0,4.0,0.65%,323.57
June,28,14:30,90.17%,605.0,5.0,0.83%,314.08
June,28,15:00,93.42%,549.0,2.0,0.36%,340.42
June,28,15:30,99.08%,544.0,1.0,0.18%,318.43
June,28,16:00,99.44%,533.0,0.0,0.00%,341.55
June,28,16:30,100.00%,509.0,0.0,0.00%,324.48
June,28,17:00,93.91%,480.0,4.0,0.83%,333.78
June,28,17:30,99.14%,467.0,0.0,0.00%,317.18
June,28,18:00,97.49%,402.0,3.0,0.75%,326.61
June,28,18:30,99.04%,418.0,0.0,0.00%,324.68
June,28,19:00,56.80%,347.0,16.0,4.61%,342.1
June,28,19:30,22.60%,356.0,33.0,9.27%,333.59
June,28,20:00,41.20%,287.0,3.0,1.05%,335.61
June,28,20:30,91.74%,219.0,1.0,0.46%,336.06
June,28,21:00,70.51%,235.0,1.0,0.43%,339.12
June,28,21:30,96.59%,176.0,0.0,0.00%,316.2
June,28,22:00,100.00%,128.0,1.0,0.78%,313.55
June,28,22:30,98.11%,106.0,0.0,0.00%,283.97
